GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M,Unnamed: 130
860Z200US84776,ZCTA5 84776,206,60,1.5,2.5,0.0,15.6,5.8,7.0,22.3,19.1,5.8,5.2,21.8,12.7,9.2,8.1,20.9,14.2,7.8,7.0,4.9,3.9,64375,28919,85790,17986,29.1,(X),(X),(X),(X),(X),167,60,1.8,3.0,0.0,18.8,0.0,18.8,23.4,23.7,5.4,6.1,18.6,11.9,10.2,9.8,25.7,16.6,9.0,8.6,6.0,5.1,81875,42812,96158,23763,(X),(X),20.4,(X),(X),(X),133,60,0.0,22.9,0.0,22.9,0.0,22.9,29.3,27.6,6.8,7.8,15.0,10.8,6.0,7.1,24.1,18.0,11.3,10.2,7.5,6.8,71563,62515,N,N,(X),(X),(X),(X),(X),(X),39,25,0.0,49.3,0.0,49.3,30.8,28.1,17.9,16.0,7.7,9.9,38.5,34.0,5.1,7.7,0.0,49.3,0.0,49.3,0.0,49.3,40417,29882,38536,9426,(X),(X),(X),(X),66.7,(X),
860Z200US77880,ZCTA5 77880,1172,277,8.1,6.8,3.1,2.6,3.8,6.1,0.0,4.2,4.2,6.9,18.5,12.6,18.6,10.4,12.5,9.0,12.8,11.4,18.3,11.9,89572,26548,120161,29209,52.5,(X),(X),(X),(X),(X),866,253,3.6,4.5,1.6,2.5,0.0,5.6,0.0,5.6,5.7,9.2,21.7,15.8,8.3,7.0,17.0,12.4,17.3,14.6,24.8,15.5,120673,46004,144244,35329,(X),(X),42.5,(X),(X),(X),707,218,0.0,6.8,2.0,3.1,0.0,6.8,0.0,6.8,6.9,10.9,8.5,12.1,10.2,8.3,20.8,14.2,21.2,18.6,30.4,18.0,154896,59384,N,N,(X),(X),(X),(X),(X),(X),306,188,20.9,25.5,7.2,10.8,14.7,19.6,0.0,15.0,0.0,15.0,9.5,16.5,47.7,29.3,0.0,15.0,0.0,15.0,0.0,15.0,-,**,52006,22776,(X),(X),(X),(X),80.7,(X),
860Z200US76366,ZCTA5 76366,841,109,4.6,4.3,9.5,7.0,5.9,4.3,4.8,3.5,23.5,8.2,17.7,6.1,9.8,4.7,9.3,4.5,8.9,5.4,5.9,3.9,51534,12156,96983,33573,39.0,(X),(X),(X),(X),(X),550,96,0.2,0.9,3.6,3.9,2.2,3.1,10.2,7.0,13.6,8.2,22.2,8.3,11.1,6.4,14.2,6.6,13.6,8.0,9.1,5.9,70000,19581,130852,49189,(X),(X),36.4,(X),(X),(X),447,90,0.2,1.1,0.0,10.6,2.0,3.5,7.2,6.5,10.3,8.8,24.2,9.8,13.6,7.6,16.8,7.7,14.5,9.2,11.2,7.2,84940,18137,N,N,(X),(X),(X),(X),(X),(X),291,94,13.1,12.5,27.5,16.7,13.1,10.9,1.4,2.2,32.3,17.3,5.5,5.5,7.2,7.6,0.0,15.7,0.0,15.7,0.0,15.7,22981,22836,29447,6916,(X),(X),(X),(X),44.0,(X),
860Z200US08869,ZCTA5 08869,3209,262,2.8,1.8,0.3,0.5,2.8,1.8,6.8,3.1,6.0,4.9,14.3,5.9,14.4,4.2,17.9,4.2,16.4,4.9,18.3,4.6,103699,9456,141830,25340,41.2,(X),(X),(X),(X),(X),2012,182,1.4,1.5,0.4,0.7,2.3,2.0,3.6,3.2,2.1,1.8,11.2,4.6,14.9,5.6,21.6,6.3,21.5,5.9,21.1,6.0,129853,21430,143681,12153,(X),(X),39.3,(X),(X),(X),1750,211,1.6,1.8,0.5,0.9,2.6,2.3,4.1,3.7,1.0,1.0,9.1,5.2,13.0,5.0,21.8,6.9,23.0,6.2,23.3,6.4,138500,22643,N,N,(X),(X),(X),(X),(X),(X),1197,333,5.3,4.3,0.0,3.5,3.7,3.3,12.3,6.1,13.1,12.4,19.5,13.1,13.7,7.0,11.9,6.1,7.8,6.7,12.9,8.2,70179,18282,137516,67405,(X),(X),(X),(X),43.6,(X),
860Z200US39336,ZCTA5 39336,466,157,0.4,0.8,12.0,13.2,17.6,19.9,1.3,2.1,29.0,19.6,6.0,6.7,10.9,9.9,12.2,13.1,4.9,7.3,5.6,9.6,38108,19712,69730,32102,20.2,(X),(X),(X),(X),(X),300,133,0.0,13.9,1.0,1.5,3.0,4.9,2.0,3.4,42.0,27.4,3.0,5.1,17.0,14.9,15.7,17.5,7.7,11.7,8.7,14.2,-,**,91056,41792,(X),(X),30.7,(X),(X),(X),236,113,0.0,17.3,0.0,17.3,3.8,6.3,2.5,4.2,48.3,31.7,3.8,6.4,21.6,19.5,19.9,23.1,0.0,17.3,0.0,17.3,-,**,N,N,(X),(X),(X),(X),(X),(X),166,118,1.2,2.6,31.9,36.5,44.0,42.6,0.0,23.4,5.4,12.2,11.4,18.7,0.0,23.4,6.0,11.5,0.0,23.4,0.0,23.4,23459,7090,30127,15588,(X),(X),(X),(X),1.2,(X),
860Z200US57460,ZCTA5 57460,122,38,0.0,18.4,0.0,18.4,7.4,7.6,4.1,3.8,3.3,3.9,1.6,2.5,17.2,10.3,27.0,16.6,15.6,11.1,23.8,20.4,121667,39328,172611,57486,36.1,(X),(X),(X),(X),(X),105,39,0.0,21.0,0.0,21.0,0.0,21.0,1.9,2.7,1.0,2.8,1.9,2.9,18.1,11.8,31.4,18.9,18.1,12.9,27.6,23.1,145250,47901,194972,62403,(X),(X),33.3,(X),(X),(X),100,38,0.0,21.9,0.0,21.9,0.0,21.9,0.0,21.9,1.0,2.9,2.0,3.0,19.0,12.7,30.0,19.9,19.0,13.8,29.0,23.9,146500,43904,N,N,(X),(X),(X),(X),(X),(X),17,12,0.0,63.1,0.0,63.1,52.9,33.3,17.6,24.8,17.6,23.2,0.0,63.1,11.8,18.8,0.0,63.1,0.0,63.1,0.0,63.1,24750,9868,34494,11538,(X),(X),(X),(X),52.9,(X),
860Z200US55901,ZCTA5 55901,23461,602,2.8,0.7,1.5,0.6,5.9,1.3,6.8,1.9,8.5,1.6,15.1,1.7,13.2,1.7,23.2,2.2,11.7,1.6,11.1,1.4,90430,5866,114145,5253,33.8,(X),(X),(X),(X),(X),14267,538,1.8,0.8,1.0,0.7,4.2,1.7,3.2,1.7,6.1,1.9,13.0,1.9,14.3,2.3,25.5,2.6,16.0,2.3,14.9,2.4,110678,4043,133597,7148,(X),(X),34.5,(X),(X),(X),11366,485,0.6,0.5,0.2,0.1,0.6,0.5,2.6,1.8,4.0,1.9,13.0,2.2,14.5,2.4,28.2,3.2,18.9,2.8,17.4,2.8,124130,4997,N,N,(X),(X),(X),(X),(X),(X),9194,560,4.8,1.6,3.1,1.3,8.4,2.2,11.7,3.2,13.7,3.3,19.3,2.9,12.8,2.9,18.8,3.0,3.1,1.1,4.0,1.7,58673,6505,77567,6614,(X),(X),(X),(X),32.5,(X),
860Z200US93543,ZCTA5 93543,3551,407,4.4,3.4,2.0,1.7,8.8,4.5,6.2,3.9,12.4,4.9,19.5,6.1,13.5,6.5,15.7,6.3,12.7,4.7,4.8,2.8,69375,10625,87139,10337,51.4,(X),(X),(X),(X),(X),2825,383,5.3,5.0,2.2,2.1,5.9,3.8,6.3,4.6,13.0,5.8,21.8,6.9,12.0,5.2,18.5,7.0,11.8,4.8,3.5,2.5,69244,9331,82984,8053,(X),(X),52.5,(X),(X),(X),2144,349,3.3,3.2,1.3,2.0,6.4,4.6,7.3,5.7,11.1,5.3,19.3,8.5,13.8,6.8,19.5,8.3,14.0,6.4,3.9,3.1,76757,11931,N,N,(X),(X),(X),(X),(X),(X),726,297,11.8,13.6,1.2,2.1,22.0,15.2,8.5,7.5,3.7,4.2,10.6,13.4,22.7,20.9,8.7,8.8,6.6,7.4,4.0,5.4,65083,59158,80660,33992,(X),(X),(X),(X),47.2,(X),
860Z200US93535,ZCTA5 93535,22708,776,5.9,1.4,4.7,1.3,5.5,1.2,7.9,1.9,14.6,2.6,16.4,2.1,16.5,2.3,18.2,2.3,6.0,1.2,4.4,1.1,65989,5868,83934,5671,38.5,(X),(X),(X),(X),(X),18043,683,4.5,1.5,2.6,1.1,4.4,1.2,8.1,2.1,13.7,2.5,17.7,2.4,16.9,2.5,20.1,2.6,7.0,1.6,5.0,1.3,73450,4716,90847,6283,(X),(X),40.3,(X),(X),(X),10755,570,2.0,1.3,1.5,1.1,2.9,1.3,5.9,2.4,12.6,2.9,18.3,3.3,20.2,3.2,21.9,3.4,8.6,2.1,6.1,1.8,82456,6639,N,N,(X),(X),(X),(X),(X),(X),4665,686,15.0,4.8,12.1,4.4,10.2,3.4,9.3,4.3,18.5,8.1,13.4,4.0,11.7,4.2,6.6,2.7,1.2,0.8,2.1,1.4,39375,6806,47678,5133,(X),(X),(X),(X),25.6,(X),
860Z200US36320,ZCTA5 36320,1360,163,6.7,3.2,5.3,2.6,10.1,3.4,16.4,4.6,15.1,4.1,20.4,5.5,8.2,2.7,9.3,2.3,4.9,3.1,3.8,2.3,45366,6063,62603,6381,46.8,(X),(X),(X),(X),(X),876,123,3.0,1.9,2.5,2.6,8.6,4.1,10.8,4.2,17.7,5.7,22.1,5.9,10.4,3.7,13.7,3.6,5.7,4.0,5.5,3.4,59133,4558,75455,8293,(X),(X),49.3,(X),(X),(X),674,114,1.0,1.1,1.0,1.7,6.5,4.1,10.5,4.7,14.8,6.6,22.6,6.9,12.6,4.8,16.6,4.6,7.4,5.1,6.8,4.4,69038,7432,N,N,(X),(X),(X),(X),(X),(X),484,113,14.3,8.0,10.3,5.2,12.0,5.9,26.4,9.1,11.2,5.6,19.0,10.4,1.4,1.3,1.4,1.5,3.3,4.6,0.6,1.0,29700,3671,38307,7415,(X),(X),(X),(X),41.3,(X),
860Z200US84639,ZCTA5 84639,279,60,3.6,5.7,6.5,9.0,5.0,5.2,10.4,7.2,10.0,8.7,12.5,8.1,21.9,10.8,14.7,7.8,8.2,6.1,7.2,6.4,78047,20797,83597,17856,27.2,(X),(X),(X),(X),(X),224,55,4.5,7.1,0.0,14.4,1.8,3.1,8.5,7.0,11.2,10.8,12.1,9.2,26.3,12.4,20.1,9.6,6.7,6.0,8.9,8.0,83438,10506,93089,18942,(X),(X),30.8,(X),(X),(X),193,53,5.2,8.1,0.0,16.5,0.0,16.5,4.7,5.9,12.4,12.5,14.0,10.6,24.4,14.4,21.2,10.8,7.8,6.9,10.4,9.2,87031,15638,N,N,(X),(X),(X),(X),(X),(X),55,34,0.0,41.5,32.7,37.7,18.2,21.9,18.2,21.5,5.5,9.9,14.5,16.1,3.6,5.9,7.3,11.7,0.0,41.5,0.0,41.5,24792,16163,35171,16730,(X),(X),(X),(X),12.7,(X),
860Z200US20431,ZCTA5 20431,0,14,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),0,14,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),-,(X),(X),(X),0,14,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),(X),(X),0,14,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,(X),
860Z200US02745,ZCTA5 02745,10160,478,4.9,1.9,2.8,1.4,8.3,2.2,7.1,2.2,9.9,2.3,18.5,3.2,13.3,2.9,19.0,3.5,8.7,2.3,7.5,2.8,73154,7083,89393,6382,46.6,(X),(X),(X),(X),(X),6348,431,5.4,2.4,2.5,1.9,6.1,2.9,5.5,2.4,5.7,1.9,16.0,3.6,12.4,3.4,23.6,4.4,13.0,3.8,9.7,3.3,94470,8134,102342,7956,(X),(X),46.1,(X),(X),(X),4086,428,2.2,2.1,1.9,1.9,1.8,1.3,3.2,2.4,5.4,2.4,11.2,4.1,9.6,3.1,30.8,5.6,20.0,5.1,13.8,5.1,124258,5716,N,N,(X),(X),(X),(X),(X),(X),3812,437,6.6,3.3,3.3,2.3,16.1,5.6,10.7,5.3,15.2,4.9,21.9,5.7,14.1,4.7,9.4,4.3,2.3,1.4,0.5,0.8,48693,9592,57511,5967,(X),(X),(X),(X),40.4,(X),
860Z200US53214,ZCTA5 53214,16179,635,5.7,1.4,4.1,1.6,5.8,1.4,8.4,1.9,14.4,2.1,21.6,2.8,14.8,2.7,17.2,2.2,5.0,1.2,3.2,1.0,62712,4259,76541,4032,33.9,(X),(X),(X),(X),(X),7488,404,4.1,1.5,1.5,0.7,4.7,2.2,4.3,1.5,11.2,2.7,18.8,3.5,16.7,2.7,26.5,3.3,7.5,2.1,4.8,1.6,82116,3922,96042,6649,(X),(X),39.4,(X),(X),(X),4865,361,1.2,0.9,1.2,0.9,1.3,1.2,1.9,1.1,7.2,2.4,18.3,4.0,19.1,3.7,33.2,3.8,9.6,2.8,7.0,2.4,99568,9090,N,N,(X),(X),(X),(X),(X),(X),8691,722,7.3,2.1,6.5,2.7,7.3,1.6,11.9,3.3,18.2,3.2,23.7,4.6,13.0,3.9,8.2,2.2,2.6,1.1,1.3,0.8,49323,2683,57181,3385,(X),(X),(X),(X),29.1,(X),
860Z200US54015,ZCTA5 54015,1466,123,1.4,1.0,1.1,1.0,5.9,4.1,4.3,3.0,5.0,1.9,15.2,4.0,11.7,2.8,30.4,5.0,12.7,2.5,12.3,3.8,109143,6883,114151,6862,29.8,(X),(X),(X),(X),(X),1151,117,4.3,4.6,1.0,1.2,3.0,4.1,1.7,1.7,4.1,1.9,9.6,3.0,11.1,2.9,35.6,6.4,14.7,2.8,14.9,4.8,122639,14450,123906,9732,(X),(X),32.3,(X),(X),(X),917,98,1.0,0.9,0.3,0.4,0.3,0.6,0.0,2.4,2.5,1.3,9.5,3.2,10.9,3.2,40.8,6.9,17.9,3.5,16.8,6.4,137637,4778,N,N,(X),(X),(X),(X),(X),(X),315,57,3.8,3.1,1.3,1.7,16.5,11.1,13.7,10.1,12.1,5.9,23.2,8.1,11.7,7.5,14.0,6.5,1.0,1.6,2.9,3.0,53625,9470,62786,9397,(X),(X),(X),(X),18.4,(X),
860Z200US53142,ZCTA5 53142,13359,615,3.8,1.9,2.1,0.8,4.7,1.4,3.7,1.4,8.8,2.4,17.5,3.0,16.2,3.0,20.6,2.6,13.5,2.8,9.1,1.7,86891,6590,107203,5234,29.9,(X),(X),(X),(X),(X),9159,667,1.8,0.9,0.7,0.5,4.1,1.5,1.9,1.0,7.3,2.7,14.5,3.7,16.5,3.8,24.1,3.9,16.9,3.8,12.1,2.4,104891,6991,123972,7462,(X),(X),29.1,(X),(X),(X),6732,544,0.6,0.6,0.7,0.6,1.8,1.2,0.8,0.7,5.7,3.1,7.8,1.9,17.5,4.2,28.0,4.8,20.9,4.5,16.1,3.2,122973,12569,N,N,(X),(X),(X),(X),(X),(X),4200,554,10.7,5.4,5.2,2.3,9.0,3.5,7.3,3.4,14.7,5.2,21.3,4.7,12.5,3.5,12.1,3.8,5.3,3.1,1.8,1.5,51963,5050,63987,6380,(X),(X),(X),(X),27.0,(X),
860Z200US36790,ZCTA5 36790,149,116,8.7,17.2,0.0,23.2,0.0,23.2,6.0,12.9,8.7,14.1,22.1,27.4,0.0,23.2,9.4,14.4,45.0,39.6,0.0,23.2,-,**,111397,51304,22.1,(X),(X),(X),(X),(X),127,117,0.0,26.5,0.0,26.5,0.0,26.5,0.0,26.5,10.2,16.7,26.0,32.7,0.0,26.5,11.0,17.8,52.8,42.5,0.0,26.5,177631,158555,128863,46934,(X),(X),26.0,(X),(X),(X),94,103,0.0,33.1,0.0,33.1,0.0,33.1,0.0,33.1,13.8,28.2,0.0,33.1,0.0,33.1,14.9,25.0,71.3,41.0,0.0,33.1,178246,60398,N,N,(X),(X),(X),(X),(X),(X),22,24,59.1,57.8,0.0,70.1,0.0,70.1,40.9,57.8,0.0,70.1,0.0,70.1,0.0,70.1,0.0,70.1,0.0,70.1,0.0,70.1,-,**,N,N,(X),(X),(X),(X),0.0,(X),
860Z200US49735,ZCTA5 49735,9065,312,3.6,1.4,4.1,1.7,8.1,2.5,7.9,1.9,11.6,2.4,21.1,3.1,13.4,2.4,17.7,2.9,7.2,1.6,5.1,1.6,69050,5754,83912,4900,31.4,(X),(X),(X),(X),(X),5973,344,1.2,0.8,1.0,0.8,5.4,1.9,5.8,2.0,8.5,1.9,22.3,3.4,15.9,2.9,24.0,3.9,10.0,2.2,5.9,2.1,86502,4443,97803,5391,(X),(X),32.7,(X),(X),(X),4531,288,0.5,0.5,0.6,0.6,1.6,1.2,4.1,2.4,6.5,1.9,21.1,3.7,16.1,2.9,29.3,4.5,12.4,2.7,7.8,2.7,99195,7167,N,N,(X),(X),(X),(X),(X),(X),3092,367,8.9,3.9,10.3,4.4,15.6,6.0,11.1,3.6,17.3,6.3,19.0,6.3,8.1,2.7,4.5,2.7,2.0,1.2,3.3,2.4,38480,6503,55137,9736,(X),(X),(X),(X),27.8,(X),
860Z200US46937,ZCTA5 46937,8,14,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,-,**,N,N,100.0,(X),(X),(X),(X),(X),8,14,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,-,**,N,N,(X),(X),100.0,(X),(X),(X),8,14,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,-,**,N,N,(X),(X),(X),(X),(X),(X),0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,(X),
860Z200US59414,ZCTA5 59414,328,102,7.6,8.3,11.0,10.0,12.8,12.6,9.8,8.5,2.7,4.1,25.6,14.3,24.4,16.9,0.0,8.0,2.7,4.1,3.4,5.3,55588,30558,54533,14367,29.3,(X),(X),(X),(X),(X),143,73,10.5,16.4,0.0,17.4,16.1,22.2,17.5,18.1,6.3,9.4,14.0,14.0,21.7,23.2,0.0,17.4,14.0,15.4,0.0,17.4,-,**,58243,21363,(X),(X),32.9,(X),(X),(X),86,50,0.0,26.8,0.0,26.8,26.7,33.8,27.9,28.7,0.0,26.8,23.3,23.3,11.6,19.7,0.0,26.8,10.5,16.1,0.0,26.8,-,**,N,N,(X),(X),(X),(X),(X),(X),185,85,5.4,7.9,19.5,18.4,10.3,11.9,3.8,5.2,0.0,13.8,34.6,22.3,26.5,25.6,0.0,13.8,0.0,13.8,0.0,13.8,63173,31298,48824,14323,(X),(X),(X),(X),26.5,(X),
860Z200US99605,ZCTA5 99605,29,26,0.0,48.3,0.0,48.3,0.0,48.3,0.0,48.3,24.1,39.9,0.0,48.3,0.0,48.3,75.9,39.9,0.0,48.3,0.0,48.3,106442,48722,101234,32680,55.2,(X),(X),(X),(X),(X),9,13,0.0,86.7,0.0,86.7,0.0,86.7,0.0,86.7,0.0,86.7,0.0,86.7,0.0,86.7,100.0,86.7,0.0,86.7,0.0,86.7,-,**,N,N,(X),(X),100.0,(X),(X),(X),9,13,0.0,86.7,0.0,86.7,0.0,86.7,0.0,86.7,0.0,86.7,0.0,86.7,0.0,86.7,100.0,86.7,0.0,86.7,0.0,86.7,-,**,N,N,(X),(X),(X),(X),(X),(X),20,23,0.0,58.2,0.0,58.2,0.0,58.2,0.0,58.2,35.0,56.0,0.0,58.2,0.0,58.2,65.0,56.0,0.0,58.2,0.0,58.2,-,**,N,N,(X),(X),(X),(X),35.0,(X),
860Z200US14463,ZCTA5 14463,122,59,0.0,27.3,4.9,9.2,0.0,27.3,0.0,27.3,48.4,28.5,10.7,9.6,9.8,14.2,26.2,22.1,0.0,27.3,0.0,27.3,48889,33723,64657,16586,32.0,(X),(X),(X),(X),(X),40,27,15.0,26.5,0.0,52.0,0.0,52.0,0.0,52.0,0.0,52.0,20.0,27.9,30.0,35.3,35.0,25.5,0.0,52.0,0.0,52.0,93750,30697,79773,25407,(X),(X),30.0,(X),(X),(X),20,21,0.0,73.6,0.0,73.6,0.0,73.6,0.0,73.6,0.0,73.6,0.0,73.6,60.0,50.7,40.0,50.7,0.0,73.6,0.0,73.6,94583,32674,N,N,(X),(X),(X),(X),(X),(X),82,53,0.0,36.1,0.0,36.1,0.0,36.1,0.0,36.1,72.0,33.5,6.1,8.5,0.0,36.1,22.0,31.7,0.0,36.1,0.0,36.1,44022,7132,56702,19555,(X),(X),(X),(X),32.9,(X),
860Z200US04330,ZCTA5 04330,12056,343,4.2,1.4,5.0,1.6,6.9,1.7,13.5,2.9,15.9,3.3,17.1,2.5,11.2,2.4,17.1,3.0,4.0,1.2,5.2,1.8,55158,3381,76964,4873,27.2,(X),(X),(X),(X),(X),6625,392,3.2,1.6,1.5,0.9,5.9,2.5,9.0,2.6,9.9,3.5,16.0,3.6,15.3,3.9,25.3,5.1,6.1,1.9,8.0,3.1,80811,6946,96242,7190,(X),(X),23.9,(X),(X),(X),4640,435,1.9,1.2,0.6,0.5,1.9,1.5,7.3,3.4,7.2,2.8,13.3,3.7,15.9,4.4,33.6,5.8,7.7,2.6,10.5,4.3,101622,6936,N,N,(X),(X),(X),(X),(X),(X),5431,502,7.1,2.8,9.8,3.3,11.9,3.2,17.7,4.8,22.7,5.7,16.5,3.7,5.5,1.8,6.4,1.9,1.2,0.9,1.1,0.9,40573,5349,48439,5797,(X),(X),(X),(X),30.0,(X),
860Z200US04642,ZCTA5 04642,121,38,0.0,20.2,8.3,12.7,10.7,7.5,5.8,6.1,5.8,6.7,29.8,17.5,10.7,12.1,14.0,15.2,9.1,9.1,5.8,5.6,61406,27783,91515,22718,24.8,(X),(X),(X),(X),(X),74,31,0.0,30.1,0.0,30.1,8.1,8.4,0.0,30.1,4.1,5.2,40.5,23.7,0.0,30.1,23.0,21.8,14.9,15.3,9.5,9.3,-,**,119034,39832,(X),(X),18.9,(X),(X),(X),63,31,0.0,33.7,0.0,33.7,0.0,33.7,0.0,33.7,4.8,6.2,39.7,26.7,0.0,33.7,27.0,24.3,17.5,18.1,11.1,11.3,112188,76962,N,N,(X),(X),(X),(X),(X),(X),47,26,0.0,39.8,21.3,30.0,14.9,13.9,14.9,16.3,8.5,15.9,12.8,15.1,27.7,27.7,0.0,39.8,0.0,39.8,0.0,39.8,-,**,48187,19719,(X),(X),(X),(X),34.0,(X),
860Z200US92883,ZCTA5 92883,12405,756,4.4,2.5,1.1,0.7,4.3,1.5,3.8,1.6,4.6,1.8,10.4,2.4,6.9,1.9,21.2,4.6,18.1,3.3,25.2,3.5,126829,17647,159800,14686,42.2,(X),(X),(X),(X),(X),9810,636,1.6,1.3,1.7,1.1,2.5,1.1,2.8,1.6,5.0,2.3,9.6,2.9,6.6,2.2,22.6,4.9,19.7,3.7,27.9,4.1,142665,15158,175683,18170,(X),(X),43.8,(X),(X),(X),7961,551,0.8,0.7,1.4,1.0,2.3,1.1,1.3,1.3,4.6,2.8,6.1,2.5,7.0,2.5,21.4,5.4,21.4,4.1,33.7,4.7,157128,11954,N,N,(X),(X),(X),(X),(X),(X),2595,513,14.8,9.7,0.8,0.9,12.0,6.6,7.7,4.7,3.6,2.1,14.0,5.3,7.0,4.1,22.2,8.9,8.3,5.1,9.6,5.1,70218,20724,86669,14377,(X),(X),(X),(X),35.3,(X),
860Z200US71333,ZCTA5 71333,211,68,4.7,6.4,31.3,26.3,12.3,10.2,9.5,7.6,6.6,7.6,10.4,8.5,3.8,4.9,15.2,11.3,3.8,6.5,2.4,3.6,26458,21405,52818,19426,30.3,(X),(X),(X),(X),(X),107,37,2.8,6.8,8.4,8.3,14.0,13.7,19.6,12.9,1.9,3.6,15.9,14.1,0.9,3.2,24.3,21.0,7.5,12.5,4.7,7.0,54250,43485,74526,25199,(X),(X),41.1,(X),(X),(X),79,34,0.0,39.3,2.5,4.1,19.0,19.4,8.9,10.6,2.5,5.0,17.7,17.0,1.3,4.4,31.6,26.0,10.1,16.8,6.3,9.5,-,**,N,N,(X),(X),(X),(X),(X),(X),104,70,6.7,10.4,54.8,38.5,10.6,13.5,0.0,33.5,11.5,15.0,4.8,8.5,5.8,9.6,5.8,10.1,0.0,33.5,0.0,33.5,14400,11040,30005,16955,(X),(X),(X),(X),19.2,(X),
860Z200US37337,ZCTA5 37337,538,146,8.6,9.2,16.2,13.2,0.0,7.6,9.9,8.8,26.4,14.7,14.5,10.8,4.5,6.6,7.2,8.5,3.5,5.1,9.3,8.6,44940,7114,71162,21029,37.4,(X),(X),(X),(X),(X),394,134,0.0,10.2,9.1,10.8,0.0,10.2,6.1,8.8,36.0,19.4,19.8,13.8,6.1,8.8,9.9,11.5,4.8,7.2,8.1,8.6,48214,17909,79648,18587,(X),(X),34.3,(X),(X),(X),315,122,0.0,12.6,5.4,9.2,0.0,12.6,7.6,11.0,36.5,21.0,17.1,15.2,7.6,11.3,9.5,13.2,6.0,9.1,10.2,10.8,57639,23977,N,N,(X),(X),(X),(X),(X),(X),144,83,31.9,28.9,35.4,30.9,0.0,25.1,20.1,24.7,0.0,25.1,0.0,25.1,0.0,25.1,0.0,25.1,0.0,25.1,12.5,20.3,11757,11014,47946,52504,(X),(X),(X),(X),45.8,(X),
